"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: cacheEntryOverhead","Param: cacheMB","Param: checksum","Param: valueSize"
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.9999","sample",1,1,13880.729600,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p1.00","sample",1,1,1515520.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements","sample",1,3170827,645.452129,1.714611,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.00","sample",1,1,167.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.50","sample",1,1,584.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.90","sample",1,1,792.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.95","sample",1,1,917.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.99","sample",1,1,1208.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.999","sample",1,1,3956.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.9999","sample",1,1,14160.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p1.00","sample",1,1,1511424.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements","sample",1,3334968,1538.776908,2.514398,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.00","sample",1,1,958.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.50","sample",1,1,1292.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.90","sample",1,1,2372.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.95","sample",1,1,2456.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.99","sample",1,1,2584.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.999","sample",1,1,6248.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.9999","sample",1,1,18880.198400,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p1.00","sample",1,1,2289664.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements","sample",1,3933913,2086.792671,1.530439,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.00","sample",1,1,1458.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.50","sample",1,1,2000.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.90","sample",1,1,2208.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.95","sample",1,1,2292.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.99","sample",1,1,4040.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.999","sample",1,1,6040.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.9999","sample",1,1,17472.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p1.00","sample",1,1,1501184.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements","sample",1,4212893,3766.629316,8.319690,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.00","sample",1,1,2872.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.50","sample",1,1,3708.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.90","sample",1,1,3872.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.95","sample",1,1,3956.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.99","sample",1,1,4416.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.999","sample",1,1,8992.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p0.9999","sample",1,1,23126.739200,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArrayGetElements:getIntoByteArrayGetElements·p1.00","sample",1,1,9519104.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,4388704,240.301987,0.330727,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,42.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,250.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,250.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,1500.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,7952.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,86656.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,4353260,241.613554,1.378925,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,42.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,250.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,250.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,1374.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,7416.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,1740800.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,4290293,246.124453,0.991813,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,42.000000,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,250.000000,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,291.000000,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,1542.000000,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,7872.000000,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,1179648.000000,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,4162189,252.387636,0.494462,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,250.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,292.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,1542.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,7744.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,382464.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,3075490,340.135834,1.677190,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,292.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,417.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,458.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,500.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,2372.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,10000.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,1497088.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,3947361,918.685451,2.597134,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,375.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,1000.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,1124.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,1166.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,1208.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,4160.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,14784.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,1949696.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,3752207,1320.956417,2.588031,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,625.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,1624.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,1708.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,1708.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,1874.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,5000.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,16416.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,1982464.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,3220944,2091.759292,1.679638,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,1166.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,1624.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,2956.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,2956.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,3164.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,7328.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,21536.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,393728.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,4126707,254.849466,1.406065,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,291.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,375.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,2416.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,9616.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,1658880.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,4100832,257.916169,1.824837,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,291.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,375.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,2080.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,10368.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,1536000.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,3576141,294.594481,0.636783,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,375.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,500.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.99","sample",1,1,792.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.999","sample",1,1,3500.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.9999","sample",1,1,11506.518400,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p1.00","sample",1,1,299008.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion","sample",1,3435419,306.608146,3.609779,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.50","sample",1,1,291.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.90","sample",1,1,375.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoByteArraySetRegion:getIntoByteArraySetRegion·p0.95","sample",1,1,500.000000,NaN,"ns/op",1024,1,copyout,1024
