"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: cacheEntryOverhead","Param: cacheMB","Param: checksum","Param: valueSize"
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,11120.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,27776.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,450560.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,800998,546.996150,67.951289,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,291.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,500.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,500.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,500.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,625.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,12000.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,29980.803200,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,16498688.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,566552,761.630064,10.207802,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,541.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,667.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,750.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,792.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,959.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,16832.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,39916.121600,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,1480704.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,515803,1617.998620,13.167868,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,1290.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,1500.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,1542.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,1624.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,3832.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,18208.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,46237.107200,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,1064960.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,690676,9119.691456,16.253287,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,7416.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,8912.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,9488.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,9744.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,12624.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,33152.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,69332.672000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,2174976.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,807316,507.362153,1.462108,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,291.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,459.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,583.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,625.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,917.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,4731.320000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,17576.585600,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,61056.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,923848,865.372190,5.276957,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,625.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,834.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,875.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,916.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,1042.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,5160.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,17152.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,1435648.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,781532,2033.891019,2.925513,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,1834.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,2000.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,2042.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,2084.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,2332.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,11248.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,33191.699200,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,164864.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,471814,6722.327544,8.280963,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,6328.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,6624.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,6792.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,7000.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,8320.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,23904.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,60968.768000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,645120.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,449058,27977.699380,34.731345,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,27136.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,27520.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,28416.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,29344.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,32512.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,51776.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,124988.224000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,2097152.000000,NaN,"ns/op",1024,1,copyout,65536
