"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: cacheEntryOverhead","Param: cacheMB","Param: checksum","Param: valueSize"
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,4648.264000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,11616.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,109696.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,715230,590.673024,2.092345,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,498.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,563.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,620.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,640.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,1090.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,5806.760000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,11840.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,128640.000000,NaN,"ns/op",1024,1,none,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,645516,2454.344115,2.615982,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,2188.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,2420.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,2504.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,2548.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,3140.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,13088.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,15774.345600,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,174848.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,647935,9663.434733,10.504546,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,9168.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,9520.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,9760.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,10112.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,12576.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,23776.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,42471.628800,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,1128448.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,538102,411.237788,3.804406,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,332.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,365.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,387.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,396.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,1696.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,5808.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,13052.140800,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,150016.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,725154,1119.730408,2.171199,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,1016.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,1088.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,1114.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,1136.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,2332.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,10304.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,12512.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,104064.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,913659,3451.811523,2.895051,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,3268.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,3372.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,3460.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,3580.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,5040.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,14208.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,18984.576000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,187136.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,463950,13491.492618,6.967163,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,13040.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,13312.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,13920.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,14128.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,16544.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,27488.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,49613.427200,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,185856.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf","sample",1,456291,54714.295430,17.684759,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.00","sample",1,1,53376.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.50","sample",1,1,53952.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.90","sample",1,1,56704.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.95","sample",1,1,57856.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.99","sample",1,1,66432.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.999","sample",1,1,78336.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p0.9999","sample",1,1,113630.924800,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoNettyByteBuf:getIntoNettyByteBuf·p1.00","sample",1,1,1062912.000000,NaN,"ns/op",1024,1,copyout,65536
